,Unnamed: 0,idx,abb,abb_cn,book,book_cn,chapter,sec,no1,no,chinese,english
30910,30910,66,Rev,啟,Revelation,啟示錄,13,3,3,3,我看見獸的七頭中，有一個似乎受了死傷，那死傷卻醫好了。全地的人都希奇跟從那獸，,And I saw one of his heads as if it had been given a death-wound; and his death-wound was made well: and all the earth was wondering at the beast.
30911,30911,66,Rev,啟,Revelation,啟示錄,13,4,4,4,又拜那龍─因為他將自己的權柄給了獸，也拜獸，說：誰能比這獸，誰能與他交戰呢？,"And they gave worship to the dragon, because he gave authority to the beast; and worshipping the beast, they said, Who is like the beast? and who is able to go to war with him?"
30912,30912,66,Rev,啟,Revelation,啟示錄,13,5,5,5,又賜給他說誇大褻瀆話的口，又有權柄賜給他，可以任意而行四十二個月。,And there was given to him a mouth to say words of pride against God; and there was given to him authority to go on for forty-two months.
30913,30913,66,Rev,啟,Revelation,啟示錄,13,6,6,6,獸就開口向神說褻瀆的話，褻瀆神的名並他的帳幕，以及那些住在天上的。,"And his mouth was open to say evil against God, and against his name and his Tent, even against those who are in heaven."
30914,30914,66,Rev,啟,Revelation,啟示錄,13,7,7,7,又任憑他與聖徒爭戰，並且得勝；也把權柄賜給他，制伏各族、各民、各方、各國。,And it was given to him to make war on the saints and to overcome them: and there was given to him authority over every tribe and people and language and nation.
30915,30915,66,Rev,啟,Revelation,啟示錄,13,8,8,8,凡住在地上、名字從創世以來沒有記在被殺之羔羊生命冊上的人，都要拜他。,"And all who are on the earth will give him worship, everyone whose name has not been from the first in the book of life of the Lamb who was put to death."
30916,30916,66,Rev,啟,Revelation,啟示錄,13,9,9,9,凡有耳的，就應當聽！,"If any man has ears, let him give ear."
30917,30917,66,Rev,啟,Revelation,啟示錄,13,10,10,10,擄掠人的，必被擄掠；用刀殺人的，必被刀殺。聖徒的忍耐和信心就是在此。,"If any man sends others into prison, into prison he will go: if any man puts to death with the sword, with the sword will he be put to death. Here is the quiet strength and the faith of the saints."
30918,30918,66,Rev,啟,Revelation,啟示錄,13,11,11,11,我又看見另有一個獸從地中上來有兩角如同羊羔，說話好像龍。,"And I saw another beast coming up out of the earth; and he had two horns like a lamb, and his voice was like that of a dragon."
30919,30919,66,Rev,啟,Revelation,啟示錄,13,12,12,12,他在頭一個獸面前，施行頭一個獸所有的權柄，並且叫地和住在地上的人拜那死傷醫好的頭一個獸。,"And he makes use of all the authority of the first beast before his eyes. And he makes the earth and those who are in it give worship to the first beast, whose death-wound was made well."
30920,30920,66,Rev,啟,Revelation,啟示錄,13,13,13,13,又行大奇事，甚至在人面前，叫火從天降在地上。,"And he does great signs, even making fire come down from heaven on the earth before the eyes of men."
30921,30921,66,Rev,啟,Revelation,啟示錄,13,14,14,14,他因賜給他權柄在獸面前能行奇事，就迷惑住在地上的人，說：要給那受刀傷還活著的獸作個像。,"And those who are on the earth are turned from the true way by him through the signs which he was given power to do before the beast; giving orders to those who are on the earth to make an image to the beast, who was wounded by the sword, and came to life."
30922,30922,66,Rev,啟,Revelation,啟示錄,13,15,15,15,又有權柄賜給他，叫獸像有生氣，並且能說話，又叫所有不拜獸像的人都被殺害。,"And he had power to give breath to the image of the beast, so that words might come from the image of the beast, and that he might have all those who did not give worship to the image of the beast put to death."
30923,30923,66,Rev,啟,Revelation,啟示錄,13,16,16,16,他又叫眾人，無論大小、貧富、自主的、為奴的，都在右手上或是在額上受一個印記。,"And he gives to all, small and great, the poor and those who have wealth, the free and those who are not free, a mark on their right hand or on their brows;"
30924,30924,66,Rev,啟,Revelation,啟示錄,13,17,17,17,除了那受印記、有了獸名或有獸名數目的，都不得做買賣。,"So that no man might be able to do trade but he who has the mark, even the name of the beast or the number of his name."
30925,30925,66,Rev,啟,Revelation,啟示錄,13,18,18,18,在這裡有智慧：凡有聰明的，可以算計獸的數目；因為這是人的數目，他的數目是六百六十六。,Here is wisdom. He who has knowledge let him get the number of the beast; because it is the number of a man: and his number is Six hundred and sixty-six.
30926,30926,66,Rev,啟,Revelation,啟示錄,14,1,1,1,我又觀看，見羔羊站在錫安山，同他又有十四萬四千人，都有他的名和他父的名寫在額上。,"And I saw the Lamb on the mountain of Zion, and with him a hundred and forty-four thousand, marked on their brows with his name and the name of his Father."
30927,30927,66,Rev,啟,Revelation,啟示錄,14,2,2,2,我聽見從天上有聲音，像眾水的聲音和大雷的聲音，並且我所聽見的好像彈琴的所彈的琴聲。,"And a voice from heaven came to my ears, like the sound of great waters, and the sound of loud thunder: and the voice which came to me was like the sound of players, playing on instruments of music."
30928,30928,66,Rev,啟,Revelation,啟示錄,14,3,3,3,他們在寶座前，並在四活物和眾長老前唱歌，彷彿是新歌；除了從地上買來的那十四萬四千人以外，沒有人能學這歌。,"And they made as it seemed a new song before the high seat, and before the four beasts and the rulers: and no man might have knowledge of the song but the hundred and forty-four thousand, even those from the earth whom God has made his for a price."
30929,30929,66,Rev,啟,Revelation,啟示錄,14,4,4,4,這些人未曾沾染婦女，他們原是童身。羔羊無論往那裡去，他們都跟隨他。他們是從人間買來的，作初熟的果子歸與神和羔羊。,These are they who have not made themselves unclean with women; for they are virgins. These are they who go after the Lamb wherever he goes. These were taken from among men to be the first fruits to God and to the Lamb.
30930,30930,66,Rev,啟,Revelation,啟示錄,14,5,5,5,在他們口中察不出謊言來；他們是沒有瑕疵的。,"And in their mouth there was no false word, for they are untouched by evil."
30931,30931,66,Rev,啟,Revelation,啟示錄,14,6,6,6,我又看見另有一位天使飛在空中，有永遠的福音要傳給住在地上的人，就是各國、各族、各方、各民。,"And I saw another angel in flight between heaven and earth, having eternal good news to give to those who are on the earth, and to every nation and tribe and language and people,"
30932,30932,66,Rev,啟,Revelation,啟示錄,14,7,7,7,他大聲說：應當敬畏神，將榮耀歸給他！因他施行審判的時候已經到了。應當敬拜那創造天地海和眾水泉源的。,"Saying with a loud voice, Have fear of God and give him glory; because the hour of his judging is come; and give worship to him who made heaven and earth and the sea and the fountains of water."
30933,30933,66,Rev,啟,Revelation,啟示錄,14,8,8,8,又有第二位天使接著說：叫萬民喝邪淫、大怒之酒的巴比倫大城傾倒了！傾倒了！,"And a second angel came after, saying, Destruction has come to Babylon the great, which gave to all the nations the wine of the wrath of her evil ways."
30934,30934,66,Rev,啟,Revelation,啟示錄,14,9,9,9,又有第三位天使接著他們，大聲說：若有人拜獸和獸像，在額上或在手上受了印記，,"And a third angel came after them, saying with a loud voice, If any man gives worship to the beast and his image, and has his mark on his brow or on his hand,"
30935,30935,66,Rev,啟,Revelation,啟示錄,14,10,10,10,這人也必喝神大怒的酒；此酒斟在神忿怒的杯中純一不雜。他要在聖天使和羔羊面前，在火與硫磺之中受痛苦。,"To him will be given of the wine of God's wrath which is ready unmixed in the cup of his wrath and he will have cruel pain, burning with fire before the holy angels and before the Lamb:"
30936,30936,66,Rev,啟,Revelation,啟示錄,14,11,11,11,他受痛苦的煙往上冒，直到永永遠遠。那些拜獸和獸像，受他名之印記的，晝夜不得安寧。,"And the smoke of their pain goes up for ever and ever; and they have no rest day and night, who give worship to the beast and his image, and have on them the mark of his name."
30937,30937,66,Rev,啟,Revelation,啟示錄,14,12,12,12,聖徒的忍耐就在此；他們是守神誡命和耶穌真道的。,"Here is the quiet strength of the saints, who keep the orders of God, and the faith of Jesus."
30938,30938,66,Rev,啟,Revelation,啟示錄,14,13,13,13,我聽見從天上有聲音說：你要寫下：從今以後，在主裡面而死的人有福了！聖靈說：是的，他們息了自己的勞苦，作工的果效也隨著他們。,"And a voice from heaven came to my ears, saying, Put in writing, There is a blessing on the dead who from now on come to their end in the Lord: yes, says the Spirit, that they may have rest from their troubles; for their works go with them."
30939,30939,66,Rev,啟,Revelation,啟示錄,14,14,14,14,我又觀看，見有一片白雲，雲上坐著一位好像人子，頭上戴著金冠冕，手裡拿著快鐮刀。,"And I saw a white cloud, and on the cloud I saw one seated, like a son of man, having on his head a crown of gold, and in his hand a sharp curved blade."
30940,30940,66,Rev,啟,Revelation,啟示錄,14,15,15,15,又有一位天使從殿中出來，向那坐在雲上的大聲喊著說：伸出你的鐮刀來收割；因為收割的時候已經到了，地上的莊稼已經熟透了。,"And another angel came out from the house of God, crying with a loud voice to him who was seated on the cloud, Put in your blade, and let the grain be cut: because the hour for cutting it is come; for the grain of the earth is over-ready."
30941,30941,66,Rev,啟,Revelation,啟示錄,14,16,16,16,那坐在雲上的，就把鐮刀扔在地上，地上的莊稼就被收割了。,And he who was seated on the cloud sent in his blade on the earth; and the grain of the earth was cut.
30942,30942,66,Rev,啟,Revelation,啟示錄,14,17,17,17,又有一位天使從天上的殿中出來，他也拿著快鐮刀。,"And another angel came out from the house of God which is in heaven, having a sharp curved blade."
30943,30943,66,Rev,啟,Revelation,啟示錄,14,18,18,18,又有一位天使從祭壇中出來，是有權柄管火的，向拿著快鐮刀的大聲喊著說：伸出快鐮刀來，收取地上葡萄樹的果子，因為葡萄熟透了！,"And another angel came out from the altar, who has power over fire; and he gave a loud cry to him who had the sharp curved blade, saying, Put in your sharp blade, and let the grapes of the vine of the earth be cut; for her grapes are fully ready."
30944,30944,66,Rev,啟,Revelation,啟示錄,14,19,19,19,那天使就把鐮刀扔在地上，收取了地上的葡萄，丟在神忿怒的大酒醡中。,"And the angel sent his blade into the earth, and the vine of the earth was cut, and he put it into the great wine-crusher of the wrath of God."
30945,30945,66,Rev,啟,Revelation,啟示錄,14,20,20,20,那酒醡踹在城外，就有血從酒醡裡流出來，高到馬的嚼環，遠有六百里。,"And the grapes were crushed under foot outside the town, and blood came out from them, even to the head-bands of the horses, two hundred miles."
30946,30946,66,Rev,啟,Revelation,啟示錄,15,1,1,1,我又看見在天上有異象，大而且奇，就是七位天使掌管末了的七災，因為神的大怒在這七災中發盡了。,"And I saw another sign in heaven, great and strange; seven angels having the seven last punishments, for in them the wrath of God is complete."
30947,30947,66,Rev,啟,Revelation,啟示錄,15,2,2,2,我看見彷彿有玻璃海，其中有火攙雜。又看見那些勝了獸和獸的像並他名字數目的人，都站在玻璃海上，拿著神的琴，,"And I saw a sea which seemed like glass mixed with fire; and those who had overcome the beast and his image and the number of his name, were in their places by the sea of glass, with God's instruments of music in their hands."
30948,30948,66,Rev,啟,Revelation,啟示錄,15,3,3,3,唱神僕人摩西的歌，和羔羊的歌，說：主神─全能者阿，你的作為大哉！奇哉！萬世（或作：國）之王阿，你的道途義哉！誠哉！,"And they give the song of Moses, the servant of God, and the song of the Lamb, saying, Great and full of wonder are your works, O Lord God, Ruler of all; true and full of righteousness are your ways, eternal King."
30949,30949,66,Rev,啟,Revelation,啟示錄,15,4,4,4,主阿，誰敢不敬畏你，不將榮耀歸與你的名呢？因為獨有你是聖的。萬民都要來在你面前敬拜，因你公義的作為已經顯出來了。,"What man is there who will not have fear before you, O Lord, and give glory to your name? because you only are holy; for all the nations will come and give worship before you; for your righteousness has been made clear."
30950,30950,66,Rev,啟,Revelation,啟示錄,15,5,5,5,此後，我看見在天上那存法櫃的殿開了。,"And after these things I saw, and the house of the Tent of witness in heaven was open:"
30951,30951,66,Rev,啟,Revelation,啟示錄,15,6,6,6,那掌管七災的七位天使從殿中出來，穿著潔白光明的細麻衣（細麻衣；有古卷是寶石），胸間束著金帶。,"And the seven angels who had the seven punishments came out from the house of God, clothed with linen, clean and bright and with bands of gold about their breasts."
30952,30952,66,Rev,啟,Revelation,啟示錄,15,7,7,7,四活物中有一個把盛滿了活到永永遠遠之神大怒的七個金碗給了那七位天使。,"And one of the four beasts gave to the seven angels seven gold vessels full of the wrath of God, who is living for ever and ever."
30953,30953,66,Rev,啟,Revelation,啟示錄,15,8,8,8,因神的榮耀和能力，殿中充滿了煙。於是沒有人能以進殿，直等到那七位天使所降的七災完畢了。,"And the house of God was full of smoke from the glory of God, and from his power, and no one was able to go into the house of God, till the seven punishments of the seven angels were ended."
30954,30954,66,Rev,啟,Revelation,啟示錄,16,1,1,1,我聽見有大聲音從殿中出來，向那七位天使說：你們去，把盛神大怒的七碗倒在地上。,"And a great voice out of the house of God came to my ears, saying to the seven angels, Go, and let that which is in the seven vessels of the wrath of God come down on the earth."
30955,30955,66,Rev,啟,Revelation,啟示錄,16,2,2,2,第一位天使便去，把碗倒在地上，就有惡而且毒的瘡生在那些有獸印記、拜獸像的人身上。,"And the first went, and let what was in his vessel come down on the earth; and it became an evil poisoning wound on the men who had the mark of the beast, and who gave worship to his image."
30956,30956,66,Rev,啟,Revelation,啟示錄,16,3,3,3,第二位天使把碗倒在海裡，海就變成血，好像死人的血，海中的活物都死了。,And the second let what was in his vessel come out into the sea; and it became blood as of a dead man; and every living thing in the sea came to an end.
30957,30957,66,Rev,啟,Revelation,啟示錄,16,4,4,4,第三位天使把碗倒在江河與眾水的泉源裡，水就變成血了。,And the third let what was in his vessel come out into the rivers and the fountains of water; and they became blood.
30958,30958,66,Rev,啟,Revelation,啟示錄,16,5,5,5,我聽見掌管眾水的天使說：昔在、今在的聖者阿，你這樣判斷是公義的；,"And the voice of the angel of the waters came to my ears, saying, True and upright is your judging, O Holy One, who is and was from all time:"
30959,30959,66,Rev,啟,Revelation,啟示錄,16,6,6,6,他們曾流聖徒與先知的血，現在你給他們血喝；這是他們所該受的。,"For they made the blood of saints and prophets come out like a stream, and blood have you given them for drink; which is their right reward."
30960,30960,66,Rev,啟,Revelation,啟示錄,16,7,7,7,我又聽見祭壇中有聲音說：是的，主神─全能者阿，你的判斷義哉！誠哉！,"And a voice came from the altar, saying, Even so, O Lord God, Ruler of all, true and full of righteousness is your judging."
30961,30961,66,Rev,啟,Revelation,啟示錄,16,8,8,8,第四位天使把碗倒在日頭上，叫日頭能用火烤人。,And the fourth let what was in his vessel come out on the sun; and power was given to it that men might be burned with fire.
30962,30962,66,Rev,啟,Revelation,啟示錄,16,9,9,9,人被大熱所烤，就褻瀆那有權掌管這些災的神之名，並不悔改將榮耀歸給神。,And men were burned with great heat: and they said evil things against the name of the God who has authority over these punishments; and they were not turned from their evil ways to give him glory.
30963,30963,66,Rev,啟,Revelation,啟示錄,16,10,10,10,第五位天使把碗倒在獸的座位上，獸的國就黑暗了。人因疼痛就咬自己的舌頭；,And the fifth let what was in his vessel come out on the high seat of the beast; and his kingdom was made dark; and they were biting their tongues for pain.
30964,30964,66,Rev,啟,Revelation,啟示錄,16,11,11,11,又因所受的疼痛，和生的瘡，就褻瀆天上的神，並不悔改所行的。,And they said evil things against the God of heaven because of their pain and their wounds; and they were not turned from their evil works.
30965,30965,66,Rev,啟,Revelation,啟示錄,16,12,12,12,第六位天使把碗倒在伯拉大河上，河水就乾了，要給那從日出之地所來的眾王預備道路。,"And the sixth let what was in his vessel come out on the great river Euphrates; and it became dry, so that the way might be made ready for the kings from the east."
30966,30966,66,Rev,啟,Revelation,啟示錄,16,13,13,13,我又看見三個污穢的靈，好像青蛙，從龍口、獸口並假先知的口中出來。,"And I saw coming out of the mouth of the dragon, and out of the mouth of the beast, and out of the mouth of the false prophet, three unclean spirits, like frogs."
30967,30967,66,Rev,啟,Revelation,啟示錄,16,14,14,14,他們本是鬼魔的靈，施行奇事，出去到普天下眾王那裡，叫他們在神全能者的大日聚集爭戰。,"For they are evil spirits, working signs; who go out even to the kings of all the earth, to get them together to the war of the great day of God, the Ruler of all."
30968,30968,66,Rev,啟,Revelation,啟示錄,16,15,15,15,（看哪，我來像賊一樣。那儆醒、看守衣服、免得赤身而行、叫人見他羞恥的有福了！）,"(See, I come as a thief. Happy is he who is watching and keeps his robes, so that he may not go unclothed, and his shame be seen.)"
30969,30969,66,Rev,啟,Revelation,啟示錄,16,16,16,16,那三個鬼魔便叫眾王聚集在一處，希伯來話叫作哈米吉多頓。,And they got them together into the place which is named in Hebrew Armageddon.
30970,30970,66,Rev,啟,Revelation,啟示錄,16,17,17,17,第七位天使把碗倒在空中，就有大聲音從殿中的寶座上出來，說：成了！,"And the seventh let what was in his vessel come out on the air; and there came out a great voice from the house of God, from the high seat, saying, It is done."
30971,30971,66,Rev,啟,Revelation,啟示錄,16,18,18,18,又有閃電、聲音、雷轟、大地震，自從地上有人以來，沒有這樣大、這樣利害的地震。,"And there were flames and voices and thunders; and there was a great earth-shock so that never, from the time when men were on the earth, had there been so great an earth-shock, so full of power."
30972,30972,66,Rev,啟,Revelation,啟示錄,16,19,19,19,那大城裂為三段，列國的城也都倒塌了；神也想起巴比倫大城來，要把那盛自己烈怒的酒杯遞給他。,"And the great town was cut into three parts, and the towns of the nations came to destruction: and Babylon the great came into mind before God, to be given the cup of the wine of his wrath."
30973,30973,66,Rev,啟,Revelation,啟示錄,16,20,20,20,各海島都逃避了，眾山也不見了.。,"And every island went in flight, and the mountains were seen no longer."
30974,30974,66,Rev,啟,Revelation,啟示錄,16,21,21,21,又有大雹子從天落在人身上，每一個約重一他連得（一他連得約有九十斤）。為這雹子的災極大，人就褻瀆神。,"And great drops of ice, every one about the weight of a talent, came down out of heaven on men: and men said evil things against God because of the punishment of the ice-drops; for it is very great."
30975,30975,66,Rev,啟,Revelation,啟示錄,17,1,1,1,拿著七碗的七位天使中，有一位前來對我說：你到這裡來，我將坐在眾水上的大淫婦所要受的刑罰指給你看。,"And one of the seven angels who had the seven vessels came and said to me, Come here, so that you may see the judging of the evil woman who is seated on the great waters;"
30976,30976,66,Rev,啟,Revelation,啟示錄,17,2,2,2,地上的君王與他行淫，住在地上的人喝醉了他淫亂的酒。,"With whom the kings of the earth made themselves unclean, and those who are on the earth were full of the wine of her evil desires."
30977,30977,66,Rev,啟,Revelation,啟示錄,17,3,3,3,我被聖靈感動，天使帶我到曠野去，我就看見一個女人騎在朱紅色的獸上；那獸有七頭十角，遍體有褻瀆的名號。,"And he took me away in the Spirit into a waste land: and I saw a woman seated on a bright red beast, full of evil names, having seven heads and ten horns,"
30978,30978,66,Rev,啟,Revelation,啟示錄,17,4,4,4,那女人穿著紫色和朱紅色的衣服，用金子、寶石、珍珠為妝飾；手拿金杯，杯中盛滿了可憎之物，就是他淫亂的污穢。,"And the woman was clothed in purple and bright red, with ornaments of gold and stones of great price and jewels; and in her hand was a gold cup full of evil things and her unclean desires;"
30979,30979,66,Rev,啟,Revelation,啟示錄,17,5,5,5,在他額上有名寫著說：奧祕哉！大巴比倫，作世上的淫婦和一切可憎之物的母。,"And on her brow was a name, SECRET, BABYLON THE GREAT, THE MOTHER OF THE EVIL WOMEN AND OF THE UNCLEAN THINGS OF THE EARTH."
30980,30980,66,Rev,啟,Revelation,啟示錄,17,6,6,6,我又看見那女人喝醉了聖徒的血和為耶穌作見證之人的血。我看見他，就大大的希奇。,"And I saw the woman overcome as with the wine of the blood of the saints, and the blood of those put to death because of Jesus. And when I saw her, I was overcome with a great wonder."
30981,30981,66,Rev,啟,Revelation,啟示錄,17,7,7,7,天使對我說：你為甚麼希奇呢？我要將這女人和馱著他的那七頭十角獸的奧祕告訴你。,"And the angel said to me, Why were you surprised? I will make clear to you the secret of the woman, and of the beast on which she is seated, which has the seven heads and the ten horns."
30982,30982,66,Rev,啟,Revelation,啟示錄,17,8,8,8,你所看見的獸，先前有，如今沒有，將要從無底坑裡上來，又要歸於沉淪。凡住在地上、名字從創世以來沒有記在生命冊上的，見先前有、如今沒有、以後再有的獸，就必希奇。,"The beast which you saw was, and is not; and is about to come up out of the great deep, and to go into destruction. And those who are on the earth, whose names have not been put in the book of life from the first, will be full of wonder when they see the beast, that he was, and is not, and still will be."
30983,30983,66,Rev,啟,Revelation,啟示錄,17,9,9,9,智慧的心在此可以思想。那七頭就是女人所坐的七座山，,"Here is the mind which has wisdom. The seven heads are seven mountains, on which the woman is seated:"
30984,30984,66,Rev,啟,Revelation,啟示錄,17,10,10,10,又是七位王；五位已經傾倒了，一位還在，一位還沒有來到；他來的時候，必須暫時存留。,"And they are seven kings; the five have come to an end, the one is, the other has not come; and when he comes, he will have to go on for a little time."
30985,30985,66,Rev,啟,Revelation,啟示錄,17,11,11,11,那先前有如今沒有的獸，就是第八位；他也和那七位同列，並且歸於沉淪。,"And the beast which was, and is not, is himself the eighth, and is of the seven; and he goes into destruction."
30986,30986,66,Rev,啟,Revelation,啟示錄,17,12,12,12,你所看見的那十角就是十王；他們還沒有得國，但他們一時之間要和獸同得權柄，與王一樣。,"And the ten horns which you saw are ten kings, which still have been given no kingdom; but they are given authority as kings, with the beast, for one hour."
30987,30987,66,Rev,啟,Revelation,啟示錄,17,13,13,13,他們同心合意將自己的能力、權柄給那獸。,"These have one mind, and they give their power and authority to the beast."
30988,30988,66,Rev,啟,Revelation,啟示錄,17,14,14,14,他們與羔羊爭戰，羔羊必勝過他們，因為羔羊是萬主之主、萬王之王。同著羔羊的，就是蒙召、被選、有忠心的，也必得勝。,"These will make war against the Lamb, and the Lamb will overcome them, because he is the Lord of lords and King of kings; and those who are with him are named, marked out, and true."
30989,30989,66,Rev,啟,Revelation,啟示錄,17,15,15,15,天使又對我說，你所看見那淫婦坐的眾水，就是多民、多人、多國、多方。,"And he said to me, The waters which you saw, where the evil woman is seated, are peoples, and armies, and nations and languages."
30990,30990,66,Rev,啟,Revelation,啟示錄,17,16,16,16,你所看見的那十角與獸必恨這淫婦，使他冷落赤身，又要吃他的肉，用火將他燒盡。,"And the ten horns which you saw, and the beast, these will be turned against the evil woman, and will make her waste and uncovered, and will take her flesh for food, and will have her burned with fire."
30991,30991,66,Rev,啟,Revelation,啟示錄,17,17,17,17,因為神使諸王同心合意，遵行他的旨意，把自己的國給那獸，直等到神的話都應驗了。,"Because God has put it in their hearts to do his purpose, and to be of one mind, giving their kingdom to the beast, till the words of God have effect and are complete."
30992,30992,66,Rev,啟,Revelation,啟示錄,17,18,18,18,你所看見的那女人就是管轄地上眾王的大城。,"And the woman whom you saw is the great town, which is ruling over the kings of the earth."
30993,30993,66,Rev,啟,Revelation,啟示錄,18,1,1,1,此後，我看見另有一位有大權柄的天使從天降下，地就因他的榮耀發光。,"After these things I saw another angel coming down out of heaven, having great authority; and the earth was bright with his glory."
30994,30994,66,Rev,啟,Revelation,啟示錄,18,2,2,2,他大聲喊著說：巴比倫大城傾倒了！傾倒了！成了鬼魔的住處和各樣污穢之靈的巢穴（或作：牢獄；下同），並各樣污穢可憎之雀鳥的巢穴。,"And he gave a loud cry, saying, Babylon the great has come down from her high place, she has come to destruction and has become a place of evil spirits, and of every unclean spirit, and a hole for every unclean and hated bird."
30995,30995,66,Rev,啟,Revelation,啟示錄,18,3,3,3,因為列國都被他邪淫大怒的酒傾倒了。地上的君王與他行淫；地上的客商因他奢華太過就發了財。,"For through the wine of the wrath of her evil desires all the nations have come to destruction; and the kings of the earth made themselves unclean with her, and the traders of the earth had their wealth increased by the power of her evil ways."
30996,30996,66,Rev,啟,Revelation,啟示錄,18,4,4,4,我又聽見從天上有聲音說：我的民哪，你們要從那城出來，免得與他一同有罪，受他所受的災殃；,"And another voice from heaven came to my ears, saying, Come out of her, my people, so that you may have no part in her sins and in her punishments."
30997,30997,66,Rev,啟,Revelation,啟示錄,18,5,5,5,因他的罪惡滔天；他的不義神已經想起來了。,"For her sins have gone up even to heaven, and God has taken note of her evil-doing."
30998,30998,66,Rev,啟,Revelation,啟示錄,18,6,6,6,他怎樣待人，也要怎樣待他，按他所行的加倍的報應他；用他調酒的杯加倍的調給他喝。,"Give to her as she gave, even an increased reward for her works; in the cup which was mixed by her, let there be mixed as much again for herself."
30999,30999,66,Rev,啟,Revelation,啟示錄,18,7,7,7,他怎樣榮耀自己，怎樣奢華，也當叫他照樣痛苦悲哀，因他心裡說：我坐了皇后的位，並不是寡婦，決不至於悲哀。,"As she gave glory to herself, and became more evil in her ways, in the same measure give her pain and weeping: for she says in her heart, I am seated here a queen, and am no widow, and will in no way see sorrow."
31000,31000,66,Rev,啟,Revelation,啟示錄,18,8,8,8,所以在一天之內，他的災殃要一齊來到，就是死亡、悲哀、饑荒。他又要被火燒盡了，因為審判他的主神大有能力。,"For this reason in one day will her troubles come, death and sorrow and need of food; and she will be completely burned with fire; for strong is the Lord God who is her judge."
31001,31001,66,Rev,啟,Revelation,啟示錄,18,9,9,9,地上的君王，素來與他行淫、一同奢華的，看見燒他的煙，就必為他哭泣哀號。,"And the kings of the earth, who made themselves unclean with her, and in her company gave themselves up to evil, will be weeping and crying over her, when they see the smoke of her burning,"
31002,31002,66,Rev,啟,Revelation,啟示錄,18,10,10,10,因怕他的痛苦，就遠遠的站著說：哀哉！哀哉！巴比倫大城，堅固的城阿，一時之間你的刑罰就來到了。,"Watching from far away, for fear of her punishment, saying, Sorrow, sorrow for Babylon, the great town, the strong town! for in one hour you have been judged."
31003,31003,66,Rev,啟,Revelation,啟示錄,18,11,11,11,地上的客商也都為他哭泣悲哀，因為沒有人再買他們的貨物了；,"And the traders of the earth are weeping and crying over her, because no man has any more desire for their goods,"
31004,31004,66,Rev,啟,Revelation,啟示錄,18,12,12,12,這貨物就是金、銀、寶石、珍珠、細麻布、紫色料、綢子、朱紅色料、各樣香木、各樣象牙的器皿、各樣極寶貴的木頭，和銅、鐵、漢白玉的器皿，,"Gold, and silver, and stones of great price, and jewels, and delicate linen, and robes of purple and silk and red; and perfumed wood, and every vessel of ivory, and every vessel made of fair wood, and of brass, and iron, and stone;"
31005,31005,66,Rev,啟,Revelation,啟示錄,18,13,13,13,並肉桂、荳蔻、香料、香膏、乳香、酒、油、細麵、麥子、牛、羊、車、馬，和奴僕、人口。,"And sweet-smelling plants, and perfumes, and wine, and oil, and well crushed grain, and cattle and sheep; and horses and carriages and servants; and souls of men."
31006,31006,66,Rev,啟,Revelation,啟示錄,18,14,14,14,巴比倫哪，你所貪愛的果子離開了你；你一切的珍饈美味，和華美的物件也從你中間毀滅，決不能再見了。,"And the fruit of your soul's desire has gone from you, and all things delicate and shining have come to an end and will never again be seen."
31007,31007,66,Rev,啟,Revelation,啟示錄,18,15,15,15,販賣這些貨物、藉著他發了財的客商，因怕他的痛苦，就遠遠的站著哭泣悲哀，說：,"The traders in these things, by which their wealth was increased, will be watching far off for fear of her punishment, weeping and crying;"
31008,31008,66,Rev,啟,Revelation,啟示錄,18,16,16,16,哀哉！哀哉！這大城阿，素常穿著細麻、紫色、朱紅色的衣服，又用金子、寶石，和珍珠為妝飾。,"Saying, Sorrow, sorrow for the great town, she who was clothed in delicate linen, and purple, and red; with ornaments of gold and stones of great price and jewels!"
31009,31009,66,Rev,啟,Revelation,啟示錄,18,17,17,17,一時之間，這麼大的富厚就歸於無有了。凡船主和坐船往各處去的，並眾水手，連所有靠海為業的，都遠遠的站著，,"For in one hour such great wealth has come to nothing. And every shipmaster, and all who are sailing on the sea, and sailors and all who get their living by the sea, were watching from far away,"
31010,31010,66,Rev,啟,Revelation,啟示錄,18,18,18,18,看見燒他的煙，就喊著說：有何城能比這大城呢？,"And crying out when they saw the smoke of her burning, saying, What town is like the great town?"
31011,31011,66,Rev,啟,Revelation,啟示錄,18,19,19,19,他們又把塵土撒在頭上，哭泣悲哀，喊著說：哀哉！哀哉！這大城阿。凡有船在海中的，都因他的珍寶成了富足！他在一時之間就成了荒場！,"And they put dust on their heads, and were sad, weeping and crying, and saying, Sorrow, sorrow for the great town, in which was increased the wealth of all who had their ships on the sea because of her great stores! for in one hour she is made waste."
31012,31012,66,Rev,啟,Revelation,啟示錄,18,20,20,20,天哪，眾聖徒、眾使徒、眾先知阿，你們都要因他歡喜，因為神已經在他身上伸了你們的冤。,"Be glad over her, heaven, and you saints, and Apostles, and prophets; because she has been judged by God on your account."
31013,31013,66,Rev,啟,Revelation,啟示錄,18,21,21,21,有一位大力的天使舉起一塊石頭，好像大磨石，扔在海裡，說：巴比倫大城也必這樣猛力的被扔下去，決不能再見了。,"And a strong angel took up a stone like the great stone with which grain is crushed, and sent it into the sea, saying, So, with a great fall, will Babylon, the great town, come to destruction, and will not be seen any more at all."
